requests_per_minute,session_duration,unique_pages,avg_click_interval,is_headless,user_agent_length,visit_count,label
3.1884,37.64,2,37.6364,1,92,2,1
5.0905,318.24,17,12.2399,0,102,27,0
1.6869,604.66,17,37.7913,0,150,17,0
6.8014,185.26,15,9.2628,0,119,21,0
2.0114,835.25,26,30.9351,0,150,28,0
15.3763,109.26,28,4.0466,0,128,28,0
8.4247,21.37,3,10.6828,1,95,3,1
1.7206,836.94,18,36.3887,0,124,24,0
166.8719,30.92,3,0.3638,1,38,86,1
128.119,9.37,5,0.493,1,18,20,1
12.9968,133.88,22,4.7814,0,145,29,0
22.5625,31.91,7,2.901,0,121,12,0
0.826,508.49,6,84.7486,0,148,7,0
1.2476,625.2,13,52.1,0,129,13,0
24.0843,17.44,3,2.9065,1,12,7,1
0.4523,795.89,2,159.1782,0,146,6,0
17.5198,10.27,3,5.137,1,82,3,1
1.0329,58.09,1,0,1,75,1,1
6.3978,56.27,6,11.2538,1,92,6,1
149.7163,2.81,4,0.4676,0,72,7,1
1.848,681.81,18,34.0903,0,91,21,0
3.9127,184.02,6,16.7287,0,98,12,0
14.1786,12.7,3,6.3476,1,86,3,1
106.8786,2.81,3,0.7017,0,80,5,1
4.5991,169.6,6,14.1332,0,125,13,0
15.5056,23.22,3,4.6435,1,18,6,1
1.4352,710.69,13,44.4183,0,95,17,0
1.744,653.68,9,36.3153,0,138,19,0
1.6805,642.67,10,37.8041,0,148,18,0
9.6505,186.52,29,6.4317,0,129,30,0
3.5472,372.12,18,17.7202,0,116,22,0
5.378,379.32,33,11.4946,0,109,34,0
0.6611,544.55,5,108.91,0,108,6,0
26.4318,18.16,8,2.5943,1,18,8,1
18.61,103.17,26,3.3281,0,119,32,0
48.8158,19.67,6,1.3111,1,15,16,1
254.9724,1.65,6,0.2745,0,105,7,1
6.9887,25.76,3,12.878,1,88,3,1
204.4881,2.05,5,0.3423,0,92,7,1
4.6439,25.84,2,25.8404,1,86,2,1
2.2654,794.56,28,27.3987,0,100,30,0
4.0539,74.0,1,18.5008,0,131,5,0
6.9727,34.42,4,11.4733,1,85,4,1
3.2084,486.22,22,19.4487,0,117,26,0
0.84,785.69,6,78.5686,0,135,11,0
1.0209,528.93,3,66.1167,0,160,9,0
1.2868,839.31,9,49.3714,0,135,18,0
5.642,287.13,21,11.0436,0,138,27,0
0.5501,872.54,2,124.6489,0,126,8,0
2.4923,481.47,16,25.3407,0,95,20,0
74.0148,15.4,2,0.8557,1,24,19,1
1.2422,821.12,16,51.32,0,150,17,0
5.1204,269.51,13,12.2505,0,152,23,0
6.2119,164.2,9,10.2625,0,106,17,0
13.3975,129.87,26,4.6384,0,123,29,0
25.3601,18.93,3,2.7039,1,12,8,1
114.7381,18.3,3,0.5383,1,58,35,1
2.9613,648.36,32,20.9147,0,100,32,0
15.2963,105.91,22,4.0734,0,118,27,0
122.7928,3.91,8,0.5584,0,80,8,1
115.1434,30.74,4,0.5301,1,60,59,1
250.8796,23.2,4,0.2416,1,60,97,1
7.6617,31.32,4,10.4416,1,86,4,1
87.8069,39.63,2,0.6953,1,52,58,1
2.7135,663.36,26,22.8745,0,100,30,0
53.6573,4.47,3,1.4909,0,85,4,1
3.2055,617.68,24,19.3025,0,145,33,0
158.4486,3.41,4,0.426,0,110,9,1
6.9535,215.72,24,8.9883,0,139,25,0
0.8428,854.28,4,77.6618,0,108,12,0
0.6441,745.24,7,106.4629,0,112,8,0
58.581,25.61,1,1.0669,1,35,25,1
2.258,292.29,1,29.2289,0,134,11,0
27.9128,17.2,3,2.4566,1,25,8,1
4.4544,202.05,12,14.432,0,147,15,0
0.6015,897.69,6,112.2109,0,133,9,0
121.0144,20.82,5,0.5079,1,52,42,1
12.1113,94.13,9,5.2293,0,113,19,0
1.3166,865.84,15,48.1024,0,98,19,0
0.8278,724.77,2,80.5305,0,135,10,0
84.6184,4.96,7,0.8272,0,76,7,1
1.0966,547.17,9,60.7964,0,152,10,0
0.8512,563.92,3,80.5595,0,140,8,0
3.9556,45.5,3,22.7524,1,82,3,1
2.124,762.72,17,29.3356,0,126,27,0
1.7057,773.85,13,36.8502,0,106,22,0
4.5999,273.92,11,13.696,0,126,21,0
77.9177,13.09,8,0.8182,1,12,17,1
16.0847,89.53,24,3.8924,0,116,24,0
171.4452,5.6,3,0.3733,1,20,16,1
2.9441,468.74,21,21.3062,0,94,23,0
0.7465,723.41,1,90.4265,0,154,9,0
3.1977,225.16,4,20.4691,0,103,12,0
7.7243,233.03,24,8.0355,0,97,30,0
1.7891,268.29,7,38.3267,0,112,8,0
1.8549,582.25,13,34.2501,0,96,18,0
3.6973,405.7,16,16.9042,0,138,25,0
2.6903,735.97,28,22.9991,0,132,33,0
1.4959,441.2,2,44.1197,0,141,11,0
34.3377,22.72,5,1.893,1,24,13,1
10.8973,165.18,25,5.6958,0,154,30,0
50.2281,40.61,32,1.2307,0,128,34,0
2.4283,568.3,20,25.8318,0,123,23,0
1.9989,510.29,10,31.8931,0,114,17,0
1.5435,660.84,9,41.3022,0,143,17,0
0.7646,863.22,10,86.3221,0,105,11,0
2.2769,447.98,12,27.9986,0,104,17,0
2.4522,562.75,22,25.5798,0,128,23,0
0.6729,713.38,7,101.9115,0,96,8,0
11.6687,174.83,32,5.2978,0,131,34,0
2.5837,418.0,18,24.5885,0,138,18,0
126.6752,32.68,5,0.4806,1,60,69,1
5.9508,312.57,22,10.4189,0,104,31,0
56.9099,56.93,1,1.0742,1,42,54,1
4.0521,118.46,3,16.9225,0,127,8,0
1.1771,662.62,8,55.2183,0,128,13,0
1.9464,863.12,24,31.9674,0,133,28,0
360.4499,16.31,3,0.1682,1,60,98,1
1.7982,533.85,14,35.5903,0,113,16,0
6.2806,296.15,27,9.8716,0,97,31,0
1.3252,45.28,1,0,1,85,1,1
0.819,659.32,8,82.4146,0,132,9,0
0.6053,793.02,5,113.2891,0,116,8,0
5.3747,379.56,33,11.5017,0,131,34,0
3.7759,15.89,1,0,1,92,1,1
1.5506,889.96,17,40.4528,0,144,23,0
2.2156,893.68,26,27.9274,0,136,33,0
3.6626,311.25,18,17.2918,0,108,19,0
5.292,362.81,32,11.7037,0,132,32,0
4.2236,369.35,22,14.7741,0,140,26,0
0.8036,522.62,6,87.1028,0,122,7,0
126.2264,43.73,3,0.4806,1,58,92,1
37.4711,28.82,6,1.6954,1,24,18,1
0.937,640.32,10,71.1466,0,130,10,0
1.0397,634.82,11,63.4817,0,119,11,0
1.9618,458.77,15,32.7695,0,129,15,0
11.6353,123.76,14,5.3809,0,142,24,0
41.8873,38.68,5,1.4875,1,60,27,1
3.4349,576.43,27,18.0135,0,140,33,0
1.9187,844.33,22,32.4741,0,119,27,0
46.4833,9.04,2,1.5059,1,25,7,1
3.5385,84.78,1,21.1955,0,129,5,0
1.7583,818.96,17,35.6069,0,136,24,0
97.6902,30.1,3,0.627,1,58,49,1
1.2294,292.83,3,58.5651,0,132,6,0
1.747,515.16,6,36.7969,0,147,15,0
1.2812,608.78,9,50.7317,0,96,13,0
2.8227,722.7,25,21.9,0,149,34,0
2.5383,803.7,30,24.3544,0,151,34,0
1.1696,307.81,4,61.5613,0,102,6,0
19.361,77.48,18,3.2281,0,117,25,0
1.5577,654.82,10,40.9261,0,145,17,0
0.9031,398.62,6,79.7233,0,145,6,0
188.2793,30.91,5,0.322,1,38,97,1
2.572,559.87,18,24.3423,0,100,24,0
7.0256,256.21,27,8.8347,0,136,30,0
2.1116,625.12,15,29.7677,0,154,22,0
86.4407,31.93,3,0.7095,1,65,46,1
1.961,581.33,18,32.2963,0,117,19,0
32.3109,11.14,6,2.2283,1,93,6,1
2.4747,848.59,29,24.9584,0,141,35,0
36.4258,4.94,3,2.4708,0,80,3,1
1.9541,245.64,4,35.0908,0,148,8,0
0.5787,725.82,3,120.9697,0,115,7,0
1.3879,389.09,9,48.6361,0,121,9,0
1.5345,390.99,9,43.4439,0,123,10,0
1.5909,528.02,4,40.6168,0,128,14,0
106.9511,4.49,7,0.6411,0,105,8,1
3.4175,52.67,3,26.3353,1,90,3,1
4.9525,302.88,15,12.6199,0,90,25,0
7.4076,153.9,13,8.5497,0,117,19,0
3.1951,619.7,23,19.3655,0,142,33,0
0.8506,846.43,9,76.9479,0,150,12,0
2.3753,277.86,3,27.7863,0,151,11,0
2.2102,271.47,6,30.1632,0,123,10,0
135.9397,3.53,6,0.5044,0,105,8,1
3.6034,333.02,11,17.5274,0,130,20,0
2.3705,809.96,27,26.1277,0,108,32,0
2.0906,602.71,11,30.1354,0,130,21,0
185.5209,11.32,5,0.3329,1,60,35,1
285.4991,17.65,1,0.2127,1,42,84,1
1.5556,424.28,5,42.4278,0,97,11,0
99.3852,23.54,3,0.6196,1,55,39,1
130.4769,27.13,2,0.4678,1,48,59,1
9.3488,83.43,10,6.9528,0,130,13,0
2.0706,782.38,18,30.0917,0,119,27,0
2.2252,566.24,12,28.3119,0,150,21,0
198.8154,1.51,3,0.3772,0,80,5,1
10.9184,16.49,3,8.2429,1,75,3,1
2.2906,288.14,1,28.8136,0,136,11,0
0.8369,716.91,10,79.6562,0,116,10,0
1.2436,675.46,7,51.9585,0,98,14,0
3.6196,364.68,22,17.3657,0,142,22,0
27.6107,13.04,6,2.6077,1,78,6,1
7.2995,16.44,2,16.4395,1,85,2,1
2.5994,761.72,30,23.8038,0,134,33,0
6.8619,227.34,16,9.0936,0,122,26,0
209.9952,24.86,4,0.289,1,65,87,1
3.211,37.37,2,37.3714,1,78,2,1
8.6209,146.16,17,7.3079,0,146,21,0
7.6376,267.1,26,8.0939,0,147,34,0
5.0555,415.39,28,12.2174,0,154,35,0
200.4457,13.77,3,0.306,1,58,46,1
3.325,595.5,25,18.6093,0,141,33,0
4.2072,399.31,24,14.7894,0,106,28,0
117.3478,4.09,3,0.5843,0,72,8,1
1.7836,605.52,9,35.619,0,145,18,0
0.602,498.31,4,124.5787,0,119,5,0
2.5452,636.5,25,24.4807,0,137,27,0
4.3174,194.56,9,14.9664,0,151,14,0
1.2154,543.01,4,54.3012,0,134,11,0
3.8974,246.32,8,16.4214,0,94,16,0
325.6187,17.14,4,0.1863,1,58,93,1
5.4345,309.14,18,11.4495,0,125,28,0
40.2455,28.33,2,1.5737,1,18,19,1
7.4167,137.53,11,8.5955,0,113,17,0
1.2536,622.19,10,51.8493,0,121,13,0
244.0843,2.46,9,0.2731,0,72,10,1
23.6418,40.61,11,2.7071,0,136,16,0
193.2673,3.1,3,0.3449,0,80,10,1
2.3991,850.33,29,25.7676,0,113,34,0
2.158,667.28,16,29.012,0,111,24,0
2.8352,465.57,16,22.1699,0,156,22,0
2.4229,817.21,23,25.5379,0,121,33,0
99.6854,40.33,1,0.611,1,65,67,1
1.3062,321.54,5,53.5899,0,116,7,0
3.1581,493.96,25,19.7584,0,130,26,0
195.0383,0.92,3,0.4614,0,105,3,1
3.1225,192.16,7,21.3507,0,145,10,0
2.4782,24.21,1,0,1,88,1,1
0.8402,714.08,6,79.3425,0,141,10,0
0.4673,642.0,3,160.501,0,137,5,0
147.0668,2.45,5,0.4896,0,110,6,1
1.5705,878.71,15,39.9414,0,105,23,0
29.1817,61.68,21,2.127,0,109,30,0
7.8848,152.19,16,8.01,0,97,20,0
3.361,446.29,24,18.5954,0,106,25,0
2.9283,676.16,28,21.1301,0,121,33,0
4.7193,152.56,2,13.8694,0,119,12,0
74.4314,5.64,6,0.9405,1,25,7,1
0.9836,853.99,13,65.6913,0,143,14,0
8.8428,108.56,12,7.2376,0,119,16,0
291.2076,2.06,5,0.2289,0,76,10,1
4.1175,510.02,35,15.0006,0,151,35,0
3.7272,144.88,2,18.1099,0,99,9,0
3.6838,570.07,27,16.7668,0,97,35,0
1.5517,541.34,12,41.6415,0,132,14,0
9.3461,32.1,5,8.0248,1,78,5,1
2.1672,858.24,24,28.608,0,116,31,0
2.0675,493.35,10,30.8342,0,143,17,0
3.1433,267.23,10,20.5562,0,103,14,0
54.4451,31.96,27,1.1414,0,151,29,0
1.9417,741.61,23,32.244,0,149,24,0
0.8905,808.55,9,73.5045,0,131,12,0
0.6037,894.51,2,111.8133,0,153,9,0
2.2862,209.95,3,29.9934,0,124,8,0
6.9553,51.76,6,10.3518,1,88,6,1
252.808,1.9,8,0.2712,0,95,8,1
4.1541,505.52,30,14.8683,0,120,35,0
0.4,899.92,3,179.984,0,135,6,0
1.2234,833.75,14,52.1094,0,135,17,0
0.6582,729.21,6,104.1725,0,110,8,0
1.2501,431.96,3,53.9944,0,113,9,0
1.1864,758.63,5,54.1876,0,129,15,0
101.3909,2.37,3,0.789,0,92,4,1
10.7802,155.84,25,5.7719,0,102,28,0
1.9729,851.54,26,31.5386,0,125,28,0
7.0438,51.11,6,10.2217,1,90,6,1
0.7398,648.84,8,92.6908,0,142,8,0
184.6433,27.95,4,0.3288,1,58,86,1
1.0964,656.71,11,59.7008,0,98,12,0
2.3092,701.55,26,26.9825,0,105,27,0
3.8417,468.54,24,16.1565,0,99,30,0
1090.6464,0.55,6,0.0611,0,105,10,1
403.2479,0.6,4,0.1984,0,80,4,1
3.5236,153.25,4,19.1565,0,114,9,0
1.8379,457.04,10,35.1566,0,123,14,0
2.3998,875.09,32,25.7378,0,121,35,0
2.4668,802.66,33,25.0831,0,139,33,0
1.0149,532.05,6,66.5065,0,140,9,0
186.9753,2.57,6,0.3667,0,110,8,1
0.5034,715.08,5,143.0169,0,124,6,0
0.4411,816.12,5,163.2238,0,122,6,0
2.4204,173.53,4,28.9212,0,114,7,0
3.4018,458.59,21,18.3435,0,107,26,0
1.1862,606.99,12,55.1813,0,148,12,0
2.609,804.89,27,23.6734,0,138,35,0
1.3926,689.37,8,45.9581,0,111,16,0
1.1119,377.75,2,62.9578,0,160,7,0
2.9892,622.23,21,20.7411,0,129,31,0
7.3284,188.31,15,8.5595,0,106,23,0
2.7867,667.45,30,22.2484,0,137,31,0
135.0828,11.1,8,0.4627,1,12,25,1
4.6346,116.51,2,14.5642,0,92,9,0
27.3558,65.8,27,2.269,0,123,30,0
4.6099,390.46,22,13.4642,0,144,30,0
1.1072,812.89,7,58.0633,0,125,15,0
2.7729,346.21,9,23.0805,0,124,16,0
8.1661,213.08,24,7.6098,0,139,29,0
0.4864,740.11,1,148.0213,0,110,6,0
3.566,235.56,12,18.1197,0,153,14,0
1.2531,718.24,8,51.3026,0,150,15,0
8.3875,228.91,24,7.3842,0,98,32,0
13.1213,100.6,22,4.7904,0,145,22,0
0.489,858.95,2,143.1587,0,113,7,0
55.8938,3.22,3,1.6102,0,98,3,1
10.2679,23.37,4,7.7913,1,90,4,1
36.4205,11.53,2,1.922,1,20,7,1
3.257,202.64,8,20.2642,0,126,11,0
340.2615,12.34,3,0.1789,1,38,70,1
25.1063,9.56,4,3.1865,1,78,4,1
6.6045,45.42,5,11.3558,1,85,5,1
116.0442,3.62,7,0.6032,0,72,7,1
1.0136,769.5,11,64.1253,0,135,13,0
9.1402,216.63,23,6.7696,0,144,33,0
1.9278,653.59,18,32.6796,0,143,21,0
1.3162,683.8,12,48.8429,0,153,15,0
9.6109,37.46,6,7.4915,1,93,6,1
115.8224,8.81,6,0.5504,1,22,17,1
1.5374,780.55,17,41.0816,0,156,20,0
1.9459,585.86,18,32.5476,0,93,19,0
6.4054,243.54,24,9.7417,0,101,26,0
2.3074,780.11,27,26.9004,0,123,30,0
2.6642,675.64,30,23.2978,0,118,30,0
3.4649,502.18,26,17.9349,0,136,29,0
1.326,588.26,9,49.0214,0,134,13,0
2.3962,50.08,2,50.0786,1,86,2,1
141.2882,3.4,6,0.4853,0,98,8,1
46.5738,27.05,4,1.3527,1,24,21,1
1.1172,751.91,12,57.839,0,143,14,0
0.4943,728.37,4,145.6742,0,134,6,0
6.8475,271.63,23,9.0544,0,106,31,0
0.6959,775.93,2,96.9911,0,106,9,0
64.1886,31.78,31,0.9631,0,115,34,0
17.5707,102.44,21,3.5325,0,134,30,0
9.8242,30.54,5,7.6342,1,85,5,1
0.6595,454.88,1,113.7196,0,135,5,0
3.1623,246.66,4,20.5547,0,102,13,0
73.0356,23.82,4,0.8509,1,58,29,1
2.7459,152.96,5,25.4929,0,119,7,0
41.4571,55.0,4,1.4864,1,38,38,1
6.5068,230.53,17,9.6053,0,144,25,0
81.8911,18.32,7,0.7632,1,30,25,1
226.8646,1.59,3,0.3174,0,92,6,1
168.6784,6.05,5,0.3779,1,18,17,1
1.7371,172.7,2,43.1756,0,122,5,0
1.0507,856.53,12,61.181,0,112,15,0
79.878,3.76,3,0.9389,0,95,5,1
3.4243,367.96,20,18.3982,0,159,21,0
3.0365,691.58,26,20.3405,0,104,35,0
1.9344,620.34,14,32.6497,0,133,20,0
5.7996,310.37,23,10.7024,0,129,30,0
62.2079,17.36,2,1.0212,1,22,18,1
3.9487,334.29,14,15.9186,0,141,22,0
4.8484,173.25,9,13.3271,0,130,14,0
2.2561,558.48,19,27.924,0,99,21,0
1.8857,381.83,5,34.7117,0,123,12,0
45.0701,38.61,3,1.3788,1,55,29,1
1.0352,405.73,6,67.6221,0,134,7,0
1.0817,887.5,16,59.1669,0,142,16,0
13.3108,157.77,28,4.6402,0,108,35,0
8.3633,236.75,30,7.3984,0,116,33,0
7.756,38.68,5,9.6699,1,82,5,1
2.9419,652.63,23,21.0526,0,116,32,0
4.5158,411.89,29,13.7295,0,99,31,0
393.9246,1.37,4,0.1714,0,85,9,1
0.5721,838.99,5,119.8557,0,110,8,0
16.8568,10.68,3,5.3391,1,95,3,1
0.654,642.22,1,107.0362,0,110,7,0
0.6742,800.93,2,100.1157,0,118,9,0
0.8319,649.13,7,81.1409,0,138,9,0
2.156,807.06,23,28.8235,0,131,29,0
1.9328,589.82,14,32.7677,0,113,19,0
1.5382,780.11,13,41.0586,0,135,20,0
6.0819,9.87,1,0,1,78,1,1
1.4963,681.68,10,42.6047,0,111,17,0
2.7165,552.19,18,23.0078,0,93,25,0
3.1513,475.99,21,19.8328,0,132,25,0
2.0989,57.17,2,57.1721,1,90,2,1
5.6128,213.8,20,11.2524,0,123,20,0
16.0486,18.69,5,4.6733,1,90,5,1
1.0804,777.46,8,59.8045,0,125,14,0
56.9955,38.95,1,1.082,1,35,37,1
166.2417,1.44,3,0.4812,0,92,4,1
87.4568,34.99,1,0.6998,1,38,51,1
19.658,64.1,20,3.2048,0,150,21,0
1.5014,639.4,10,42.6264,0,94,16,0
182.8889,24.61,3,0.3325,1,38,75,1
2.5541,422.85,11,24.8737,0,103,18,0
224.7274,1.87,6,0.3115,0,85,7,1
125.9816,4.29,9,0.5358,0,76,9,1
1.851,648.29,15,34.1206,0,142,20,0
3.4942,549.48,23,17.7252,0,110,32,0
5.3691,189.97,15,11.8734,0,114,17,0
5.1212,386.63,23,12.0821,0,145,33,0
2.8434,443.13,19,22.1563,0,116,21,0
0.9343,449.55,2,74.9249,0,112,7,0
102.9577,4.66,7,0.666,0,105,8,1
1.2891,372.35,6,53.1931,0,139,8,0
2.3622,889.01,26,26.1473,0,124,35,0
2.6785,380.81,14,23.8007,0,113,17,0
125.8269,15.26,3,0.4922,1,48,32,1
5.759,218.79,14,10.9394,0,115,21,0
8.3125,36.09,5,9.0225,1,75,5,1
6.7189,89.3,10,9.9223,0,137,10,0
162.8334,25.06,2,0.374,1,38,68,1
61.388,58.64,1,0.994,1,65,60,1
15.2073,39.45,7,4.3839,0,131,10,0
4.5647,328.61,21,13.6919,0,96,25,0
183.979,3.26,10,0.3624,0,85,10,1
9.4836,126.53,12,6.6597,0,91,20,0
3.083,583.85,22,20.1326,0,131,30,0
49.3884,41.31,28,1.2517,0,140,34,0
26.8876,37.94,11,2.371,0,120,17,0
106.3019,11.85,8,0.5927,1,22,21,1
1.2782,891.91,16,49.5505,0,134,19,0
4.3787,232.95,16,14.5591,0,145,17,0
1.6522,726.31,12,38.2267,0,150,20,0
3.0273,554.95,21,20.5536,0,120,28,0
69.7749,24.08,5,0.8918,1,58,28,1
1.5149,831.74,14,41.5871,0,124,21,0
35.6795,43.72,4,1.7489,1,35,26,1
57.2767,20.95,8,1.1027,1,15,20,1
1.052,57.04,1,0,1,95,1,1
80.0367,2.25,3,1.1245,0,88,3,1
136.24,38.31,5,0.4455,1,35,87,1
8.4787,14.15,2,14.1531,1,93,2,1
27.331,72.45,31,2.2639,0,144,33,0
2.1566,751.19,27,28.8921,0,136,27,0
21.5705,55.63,2,2.928,1,42,20,1
2.6668,382.48,7,23.9051,0,133,17,0
0.8117,665.26,9,83.1577,0,147,9,0
2.4353,640.58,25,25.6232,0,136,26,0
1.7402,896.45,22,35.8578,0,120,26,0
123.6769,37.84,3,0.4914,1,38,78,1
2.5526,658.15,21,24.3758,0,144,28,0
3.9835,271.12,9,15.948,0,137,18,0
22.0075,27.26,5,3.0293,1,20,10,1
12.7515,75.29,12,5.019,0,143,16,0
1.2301,634.12,5,52.8431,0,113,13,0
1.4773,852.88,11,42.644,0,152,21,0
2.5143,119.32,4,29.8293,0,105,5,0
105.3962,14.23,2,0.593,1,15,25,1
5.3906,222.61,16,11.7162,0,141,20,0
37.555,27.16,3,1.6975,1,24,17,1
100.6718,4.17,5,0.6953,0,98,7,1
0.9666,682.77,4,68.2771,0,108,11,0
2.8019,728.08,24,22.0629,0,122,34,0
2.5836,557.36,19,24.233,0,141,24,0
56.589,23.33,5,1.1108,1,12,22,1
107.5298,54.68,5,0.5637,1,52,98,1
2.7258,264.15,2,24.0133,0,142,12,0
0.8151,441.66,3,88.3329,0,135,6,0
3.9731,181.22,3,16.4743,0,107,12,0
1.3032,782.71,7,48.9197,0,116,17,0
3.2384,314.97,9,19.6854,0,133,17,0
1.1167,644.75,2,58.6139,0,111,12,0
1.8417,749.29,17,34.0586,0,104,23,0
115.8155,35.23,4,0.5258,1,38,68,1
0.7442,725.63,8,90.7039,0,118,9,0
50.8892,33.01,20,1.2227,0,132,28,0
5.0645,177.71,13,12.6934,0,117,15,0
7.8208,207.14,20,7.9669,0,138,27,0
8.1927,212.39,26,7.5852,0,109,29,0
17.7056,30.5,8,3.8124,0,142,9,0
17.1807,122.23,30,3.595,0,120,35,0
1.6782,536.3,6,38.3072,0,133,15,0
1.6991,565.0,13,37.667,0,137,16,0
1.7071,527.21,6,37.6579,0,143,15,0
3.5652,353.42,19,17.671,0,96,21,0
0.7338,899.46,8,89.9455,0,96,11,0
7.1609,8.38,1,0,1,75,1,1
77.35,3.1,4,1.0343,0,110,4,1
136.9835,30.66,3,0.4444,1,52,70,1
2.7237,616.82,23,22.845,0,133,28,0
2.6975,400.38,14,23.5515,0,94,18,0
1.5584,770.03,13,40.528,0,114,20,0
3.4657,554.0,22,17.871,0,145,32,0
0.4993,720.95,2,144.1899,0,117,6,0
1.8527,615.31,13,34.1838,0,121,19,0
2.8937,642.77,24,21.4258,0,144,31,0
1.1942,753.67,11,53.8336,0,90,15,0
625.3399,0.67,7,0.1119,0,105,7,1
3.6206,49.72,3,24.8578,1,92,3,1
28.5259,12.62,6,2.524,1,82,6,1
5.9419,282.74,22,10.4718,0,120,28,0
1.868,770.87,19,33.5159,0,94,24,0
10.2919,204.04,26,6.0013,0,150,35,0
16.0817,123.12,31,3.8475,0,154,33,0
128.3973,29.91,1,0.4747,1,38,64,1
71.315,20.19,3,0.8779,1,30,24,1
48.7642,43.06,5,1.2666,1,38,35,1
5.6326,340.88,29,10.996,0,100,32,0
2.793,515.58,16,22.4166,0,120,24,0
160.212,3.37,9,0.4213,0,72,9,1
1.4556,412.19,4,45.7986,0,106,10,0
381.4057,1.26,3,0.1798,0,72,8,1
3.2492,406.25,21,19.3454,0,115,22,0
2.9397,489.84,22,21.2976,0,109,24,0
0.4765,629.65,3,157.4119,0,154,5,0
185.4946,11.97,2,0.3324,1,65,37,1
1.5828,833.99,14,39.7137,0,151,22,0
8.96,180.8,24,6.954,0,137,27,0
2.0696,289.92,3,32.213,0,138,10,0
1.8552,582.15,11,34.2444,0,116,18,0
4.1772,57.45,4,19.1515,1,75,4,1
6.0122,39.92,4,13.3062,1,85,4,1
61.856,35.89,4,0.9969,1,52,37,1
244.3808,21.36,2,0.2484,1,42,87,1
48.6465,57.97,5,1.2602,1,60,47,1
72.6834,3.3,4,1.1007,0,98,4,1
284.153,1.48,6,0.2463,0,105,7,1
83.3778,46.06,5,0.731,1,52,64,1
3.0979,38.74,2,38.7361,1,93,2,1
2.374,379.11,6,27.0791,0,106,15,0
6.7593,26.63,3,13.3149,1,92,3,1
8.4015,14.28,2,14.2831,1,88,2,1
5.6674,42.35,4,14.1157,1,93,4,1
2.1034,57.05,2,57.0501,1,78,2,1
1.2095,248.03,2,62.0067,0,127,5,0
3.5195,579.62,32,17.5644,0,145,34,0
16.2047,44.43,9,4.0392,0,111,12,0
2.0851,489.2,16,30.5748,0,141,17,0
2.7013,599.7,18,23.0656,0,134,27,0
147.9054,18.66,2,0.4147,1,48,46,1
138.6386,26.83,2,0.4399,1,60,62,1
59.229,3.04,3,1.5195,0,76,3,1
0.947,633.58,8,70.3974,0,99,10,0
2.9095,268.09,6,22.3408,0,142,13,0
63.1835,20.89,5,0.9948,1,24,22,1
2.8674,669.6,26,21.6,0,117,32,0
94.5588,3.17,4,0.7932,0,110,5,1
3.1458,514.98,21,19.8068,0,124,27,0
23.4706,23.01,7,2.8759,1,24,9,1
2.4304,641.86,16,25.6744,0,125,26,0
3.0397,453.99,15,20.6359,0,137,23,0
3.382,212.89,3,19.3537,0,150,12,0
0.4786,877.58,7,146.263,0,101,7,0
2.8928,477.04,20,21.6839,0,111,23,0
386.0968,14.45,4,0.1571,1,58,93,1
2.2546,718.54,22,27.6361,0,139,27,0
239.9883,2.5,7,0.2778,0,95,10,1
1.8124,264.85,1,37.8351,0,156,8,0
5.2251,22.97,2,22.9659,1,85,2,1
1.0679,842.8,13,60.1997,0,140,15,0
2.0087,388.32,8,32.3597,0,150,13,0
2.9712,343.29,16,21.4558,0,122,17,0
1127.8014,0.53,4,0.0591,0,76,10,1
0.5679,528.27,4,132.0663,0,98,5,0
558.5072,0.54,4,0.1343,0,105,5,1
7.8408,176.0,18,8.0001,0,124,23,0
1.3576,707.12,10,47.1412,0,152,16,0
2.0712,434.54,12,31.0386,0,111,15,0
3.475,569.78,25,17.8057,0,136,33,0
481.6749,1.25,10,0.1384,0,88,10,1
3.5069,598.83,35,17.6126,0,112,35,0
2.8321,402.53,9,22.3628,0,111,19,0
1.7985,467.07,5,35.9284,0,149,14,0
0.8103,814.48,2,81.4476,0,134,11,0
6.959,267.28,23,8.9093,0,94,31,0
0.8998,533.46,5,76.208,0,138,8,0
1.24,580.63,7,52.7846,0,117,12,0
1.1844,303.96,4,60.7921,0,145,6,0
25.4712,11.78,4,2.9445,1,18,5,1
96.5379,46.61,5,0.6299,1,42,75,1
2.3546,356.75,4,27.4425,0,131,14,0
3.3926,212.23,7,19.2933,0,130,12,0
1.6224,702.64,12,39.0356,0,131,19,0
1.1492,365.46,5,60.9107,0,111,7,0
4.3349,55.36,4,18.4547,1,93,4,1
1.0051,895.45,7,63.9608,0,150,15,0
3.6591,442.73,22,17.0283,0,108,27,0
166.1597,24.19,1,0.3666,1,38,67,1
2.2413,642.49,16,27.9341,0,142,24,0
2.7384,372.48,9,23.2801,0,133,17,0
0.4751,884.1,5,147.3503,0,144,7,0
102.1474,58.74,2,0.5933,1,42,100,1
6.5982,72.75,7,10.3924,0,101,8,0
1.0006,719.6,4,65.4178,0,99,12,0
2.1413,812.59,24,29.0212,0,103,29,0
6.3661,301.6,22,9.7289,0,126,32,0
167.7234,16.1,3,0.3659,1,55,45,1
4.0167,209.13,8,16.0866,0,136,14,0
6.2434,57.66,6,11.5321,1,85,6,1
0.7002,599.79,5,99.9651,0,108,7,0
24.4406,81.01,29,2.5316,0,121,33,0
3.398,582.69,24,18.2091,0,119,33,0
